Vehicle ID,Timestep,SoC (%),Charging Power (kW),Discharging Power (kW),Passengers Picked Up,Passengers Delivered,Energy Consumption (kWh),Status,Hour
5,14,39.7949203006411,0,0,4,2,1.6403200173194459,picking up passenger,3
5,15,38.26937118615283,0,0,3,0,1.525549114488271,picking up passenger,3
5,16,31.670482081288903,0,0,3,3,6.598889104863929,picking up passenger,4
5,17,31.670482081288903,0,0,0,0,0.0,parked,4
5,18,30.063803981444977,0,0,1,1,1.606678099843924,picking up passenger,4
5,19,22.747728274488164,0,5,2,1,2.3160757069568114,discharging,4
5,20,19.576666650220627,5,0,4,2,8.171061624267537,charging,5
5,21,24.576666650220627,5,0,0,0,0.0,charging,5
5,22,22.9892337721049,0,0,3,1,1.5874328781157283,picking up passenger,5
5,23,32.989233772104896,10,0,0,0,0.0,charging,5
5,24,25.618138136256107,0,0,4,1,7.371095635848791,picking up passenger,6
5,25,24.89506183705015,0,0,1,1,0.7230762992059567,picking up passenger,6
5,26,16.532471543826226,0,0,3,3,8.362590293223926,picking up passenger,6
5,27,23.049897040104987,10,0,2,2,3.482574503721238,charging,6
5,28,26.84083678372795,5,0,3,0,1.209060256377035,charging,7
5,29,23.453288750083253,0,0,3,2,3.3875480336446993,picking up passenger,7
5,30,21.00152331384622,0,0,3,3,2.4517654362370322,picking up passenger,7
5,31,17.081815902236464,5,0,3,3,8.919707411609757,charging,7
5,32,13.701349836953456,0,0,4,1,3.380466065283007,picking up passenger,8
5,33,9.51898976076606,0,0,4,3,4.182360076187397,picking up passenger,8
5,34,2.075456482844742,0,0,4,4,7.4435332779213175,picking up passenger,8
5,35,0.0,0,0,3,3,8.761984216551404,picking up passenger,8
5,36,5.0,5,0,0,0,0.0,charging,9
5,37,14.487939196368355,10,0,1,0,0.5120608036316439,charging,9
5,38,15.86675765054418,5,0,4,1,3.621181545824175,charging,9
5,39,20.86675765054418,5,0,0,0,0.0,charging,9
5,40,20.86675765054418,0,0,0,0,0.0,parked,10
5,41,28.073273094139882,10,0,3,0,2.7934845564042985,charging,10
5,42,25.225885907608827,0,0,2,1,2.847387186531055,picking up passenger,10
5,43,23.94491795408707,0,0,2,0,1.280967953521755,picking up passenger,10
5,44,23.94491795408707,0,0,0,0,0.0,parked,11
5,45,19.162773868816704,5,0,4,4,9.782144085270367,charging,11
5,46,23.380951979072194,10,0,3,3,5.781821889744511,charging,11
5,47,25.85403704373367,5,0,3,1,2.5269149353385263,charging,11
5,48,20.11603409064096,0,0,2,2,5.73800295309271,picking up passenger,12
5,49,15.116034090640959,0,5,0,0,0.0,discharging,12
5,50,18.919833675481012,5,0,1,0,1.1962004151599461,charging,12
5,51,11.96775955961228,0,0,4,3,6.952074115868733,picking up passenger,12
5,52,11.247673687449293,0,0,1,0,0.7200858721629864,picking up passenger,13
5,53,10.092690527753707,0,0,1,0,1.154983159695586,picking up passenger,13
5,54,19.072869678198742,10,0,3,1,1.0198208495549657,charging,13
5,55,29.072869678198742,10,0,0,0,0.0,charging,13
5,56,27.73683408585844,0,0,1,0,1.3360355923403007,picking up passenger,14
5,57,25.79801636837004,0,0,2,0,1.9388177174884,picking up passenger,14
5,58,25.79801636837004,0,0,0,0,0.0,parked,14
5,59,23.70383022677994,0,0,1,1,2.094186141590099,picking up passenger,14
5,60,23.70383022677994,0,0,0,0,0.0,parked,15
5,61,26.96830182392499,10,0,4,2,6.73552840285495,charging,15
5,62,25.464404507451967,0,0,4,0,1.5038973164730236,picking up passenger,15
5,63,20.749080269666162,0,0,4,0,4.715324237785805,picking up passenger,15
5,64,22.045993091821543,5,0,4,4,3.70308717784462,charging,16
5,65,14.986752643346797,0,0,3,3,7.059240448474746,picking up passenger,16
5,66,24.41530476756595,10,0,1,0,0.5714478757808464,charging,16
5,67,24.41530476756595,0,0,0,0,0.0,parked,16
5,68,21.62571074879496,0,0,2,0,2.789594018770993,picking up passenger,17
5,69,25.880928074577476,5,0,1,1,0.7447826742174825,charging,17
5,70,24.41161647755068,0,0,1,1,1.469311597026794,picking up passenger,17
5,71,25.16635951740054,5,0,3,0,4.24525696015014,charging,17
5,72,23.662843093110656,0,0,1,1,1.503516424289883,picking up passenger,18
5,73,28.185469234939607,10,0,4,0,5.47737385817105,charging,18
5,74,28.185469234939607,0,0,0,0,0.0,parked,18
5,75,28.185469234939607,0,0,0,0,0.0,parked,18
5,76,25.961798211595692,0,0,1,1,2.223671023343913,picking up passenger,19
5,77,25.961798211595692,0,0,0,0,0.0,parked,19
5,78,23.30786072217248,0,0,3,0,2.6539374894232113,picking up passenger,19
5,79,23.30786072217248,0,0,0,0,0.0,parked,19
5,80,31.94187781423295,10,0,1,1,1.3659829079395311,charging,20
5,81,30.226298362473543,0,0,4,0,1.7155794517594067,picking up passenger,20
5,82,29.93770980133365,0,0,1,0,0.28858856113989406,picking up passenger,20
5,83,29.93770980133365,0,0,0,0,0.0,parked,20
5,84,28.67788283504174,0,0,1,0,1.2598269662919113,picking up passenger,21
5,85,28.67788283504174,0,0,0,0,0.0,parked,21
5,86,25.602003289697073,0,0,2,1,3.075879545344664,picking up passenger,21
5,87,25.602003289697073,0,0,0,0,0.0,parked,21
5,88,21.2071627349753,0,0,4,3,4.394840554721774,picking up passenger,22
5,89,20.400951427220775,0,0,2,0,0.8062113077545242,picking up passenger,22
5,90,26.295693927948665,10,0,3,0,4.10525749927211,charging,22
5,91,24.96490148117015,0,0,2,2,1.3307924467785157,picking up passenger,22
5,92,21.272575481200032,0,0,3,3,3.6923259999701172,picking up passenger,23
5,93,21.272575481200032,0,0,0,0,0.0,parked,23
5,94,25.262674554527003,5,0,1,1,1.0099009266730283,charging,23
5,95,24.238206919855525,0,0,4,0,1.0244676346714767,picking up passenger,23
5,96,27.635201956536783,5,0,1,1,1.6030049633187442,charging,24
6,1,75.7867231265971,0,0,3,1,4.213276873402899,picking up passenger,0
6,2,68.91781178346294,0,0,3,3,6.868911343134153,picking up passenger,0
6,3,65.7597445448823,0,0,2,1,3.158067238580646,picking up passenger,0
6,4,64.28105482267556,0,0,1,1,1.4786897222067408,picking up passenger,1
6,5,63.51461667678212,0,0,1,1,0.7664381458934371,picking up passenger,1
6,6,63.51461667678212,0,0,0,0,0.0,parked,1
6,7,55.59146931050376,0,0,3,3,7.923147366278359,picking up passenger,1
6,8,55.59146931050376,0,0,0,0,0.0,parked,2
6,9,53.0206572758144,0,0,4,0,2.5708120346893573,picking up passenger,2
6,10,45.72344939029045,0,0,4,3,7.297207885523956,picking up passenger,2
6,11,45.72344939029045,0,0,0,0,0.0,parked,2
6,12,44.46841370675921,0,0,2,0,1.2550356835312377,picking up passenger,3
6,13,42.93421325000371,0,0,1,1,1.5342004567554988,picking up passenger,3
6,14,40.9872214899253,0,0,4,0,1.9469917600784084,picking up passenger,3
6,15,39.63173064119932,0,0,1,0,1.3554908487259791,picking up passenger,3
6,16,37.83041653492411,0,0,3,3,1.8013141062752094,picking up passenger,4
6,17,37.193812633050406,0,0,2,0,0.6366039018737047,picking up passenger,4
6,18,32.54979322281815,0,0,3,2,4.644019410232253,picking up passenger,4
6,19,32.54979322281815,0,0,0,0,0.0,parked,4
6,20,31.277011421907908,0,0,1,1,1.2727818009102447,picking up passenger,5
6,21,31.277011421907908,0,0,0,0,0.0,parked,5
6,22,30.24696286702495,0,0,1,0,1.0300485548829557,picking up passenger,5
6,23,27.540979339268468,0,0,1,1,2.705983527756482,picking up passenger,5
6,24,27.130779437989972,0,0,1,0,0.4101999012784952,picking up passenger,6
6,25,27.130779437989972,0,0,0,0,0.0,parked,6
6,26,24.79480307959183,0,0,2,0,2.3359763583981414,picking up passenger,6
6,27,28.39631842564499,5,0,1,0,1.39848465394684,charging,6
6,28,26.710503764950825,0,0,2,0,1.6858146606941626,picking up passenger,7
6,29,20.333586340562533,0,0,4,3,6.376917424388294,picking up passenger,7
6,30,30.333586340562533,10,0,0,0,0.0,charging,7
6,31,30.333586340562533,0,0,0,0,0.0,parked,7
6,32,28.98130346262193,0,0,1,1,1.3522828779406026,picking up passenger,8
6,33,27.243270005346762,0,0,1,1,1.738033457275167,picking up passenger,8
6,34,24.3880079905805,0,0,2,2,2.855262014766261,picking up passenger,8
6,35,18.871565864517674,5,0,4,4,10.516442126062827,charging,8
6,36,28.1790948469656,10,0,1,0,0.692471017552074,charging,9
6,37,25.336636923836103,0,0,3,0,2.842457923129497,picking up passenger,9
6,38,21.71075817878549,0,0,4,2,3.625878745050615,picking up passenger,9
6,39,20.49363254367657,10,0,4,4,11.217125635108921,charging,9
6,40,23.171376291780344,5,0,2,2,2.3222562518962255,charging,10
6,41,22.2111957397138,0,0,1,0,0.9601805520665417,picking up passenger,10
6,42,26.17252660715421,5,0,1,1,1.03866913255959,charging,10
6,43,22.264230991389773,0,0,3,3,3.908295615764438,picking up passenger,10
6,44,26.39167551779262,5,0,1,1,0.8725554735971531,charging,11
6,45,19.763926107453443,0,0,3,3,6.627749410339176,picking up passenger,11
6,46,29.292064309999695,10,0,1,0,0.4718617974537491,charging,11
6,47,26.28180205715081,0,0,2,1,3.010262252848885,picking up passenger,11
6,48,21.492310311220486,0,0,3,1,4.7894917459303255,picking up passenger,12
6,49,25.186039021512855,5,0,1,0,1.30627128970763,charging,12
6,50,22.52906886937302,0,0,4,0,2.6569701521398326,picking up passenger,12
6,51,15.648111588734418,0,0,4,4,6.880957280638603,picking up passenger,12
6,52,13.819268658277899,0,0,3,0,1.8288429304565195,picking up passenger,13
6,53,21.26402832902098,10,0,1,1,2.555240329256918,charging,13
6,54,31.26402832902098,10,0,0,0,0.0,charging,13
6,55,28.481851990250306,0,0,4,2,2.7821763387706735,picking up passenger,13
6,56,23.679602336419194,0,0,3,1,4.80224965383111,picking up passenger,14
6,57,19.868893638351913,0,0,2,2,3.810708698067279,picking up passenger,14
6,58,27.925405132022316,10,0,2,0,1.9434885063295964,charging,14
6,59,27.404761472850726,0,0,1,0,0.5206436591715906,picking up passenger,14
6,60,21.642934182070398,0,0,3,2,5.761827290780326,picking up passenger,15
6,61,21.642934182070398,0,0,0,0,0.0,parked,15
6,62,30.616190449782795,10,0,4,0,1.0267437322876019,charging,15
6,63,29.82293503847845,0,0,1,1,0.7932554113043431,picking up passenger,15
6,64,26.88729241925779,0,0,2,0,2.935642619220662,picking up passenger,16
6,65,23.984792727130007,0,0,3,0,2.9024996921277832,picking up passenger,16
6,66,27.723806446779587,10,0,4,3,6.26098628035042,charging,16
6,67,26.060870252939253,0,0,1,1,1.662936193840336,picking up passenger,16
6,68,26.060870252939253,0,0,0,0,0.0,parked,17
6,69,20.827318408539757,0,0,4,0,5.233551844399497,picking up passenger,17
6,70,20.413813046887352,0,0,1,0,0.4135053616524047,picking up passenger,17
6,71,17.25286989162553,0,0,4,0,3.160943155261821,picking up passenger,17
6,72,25.633281018369317,10,0,4,1,1.6195888732562103,charging,18
6,73,23.07645836928575,0,0,3,3,2.556822649083569,picking up passenger,18
6,74,21.674553376833753,0,0,1,0,1.4019049924519973,picking up passenger,18
6,75,18.340709446551788,0,0,3,3,3.333843930281965,picking up passenger,18
6,76,27.81901136094985,10,0,1,1,0.5216980856019366,charging,19
6,77,25.406378384305064,0,0,2,0,2.4126329766447885,picking up passenger,19
6,78,23.96175345098246,0,0,1,0,1.4446249333226058,picking up passenger,19
6,79,19.865664497936834,0,0,3,1,4.096088953045626,picking up passenger,19
6,80,19.865664497936834,0,0,0,0,0.0,parked,20
6,81,26.04991144535137,10,0,3,1,3.815753052585462,charging,20
6,82,24.807082093715174,0,0,1,0,1.2428293516361975,picking up passenger,20
6,83,22.913658190967265,0,0,2,0,1.8934239027479096,picking up passenger,20
6,84,27.18703602559654,5,0,2,0,0.7266221653707251,charging,21
6,85,26.780851074056223,0,0,1,0,0.4061849515403164,picking up passenger,21
6,86,26.780851074056223,0,0,0,0,0.0,parked,21
6,87,26.780851074056223,0,0,0,0,0.0,parked,21
6,88,26.306218992173555,0,0,1,0,0.47463208188266914,picking up passenger,22
6,89,23.59010923363879,0,0,4,0,2.7161097585347673,picking up passenger,22
6,90,32.06881751904161,10,0,2,2,1.5212917145971812,charging,22
6,91,26.131598079258154,0,0,4,3,5.937219439783457,picking up passenger,22
6,92,25.098260542483146,0,0,1,0,1.0333375367750095,picking up passenger,23
6,93,21.4117658353578,0,0,4,2,3.6864947071253438,picking up passenger,23
6,94,19.504605932517876,5,0,4,2,6.907159902839926,charging,23
6,95,26.75526121877627,10,0,3,0,2.7493447137416056,charging,23
6,96,22.669527294235206,0,0,2,1,4.0857339245410635,picking up passenger,24
7,1,79.55941774308293,0,0,1,0,0.4405822569170637,picking up passenger,0
7,2,76.56515673211197,0,0,1,1,2.9942610109709555,picking up passenger,0
7,3,74.43852585953094,0,0,3,2,2.1266308725810252,picking up passenger,0
7,4,72.92680975506978,0,0,3,1,1.5117161044611525,picking up passenger,1
7,5,72.14412363257128,0,0,1,0,0.7826861224985108,picking up passenger,1
7,6,66.59091438485619,0,0,2,2,5.5532092477150945,picking up passenger,1
7,7,64.97893644142178,0,0,1,1,1.6119779434344044,picking up passenger,1
7,8,63.69824392712599,0,0,1,0,1.2806925142957886,picking up passenger,2
7,9,63.32971580817786,0,0,1,0,0.3685281189481331,picking up passenger,2
7,10,61.84971682638537,0,0,4,1,1.4799989817924883,picking up passenger,2
7,11,59.61490539180399,0,0,2,1,2.234811434581381,picking up passenger,2
7,12,57.376096213843944,0,0,2,0,2.238809177960044,picking up passenger,3
7,13,55.32800589481369,0,0,1,1,2.0480903190302513,picking up passenger,3
7,14,53.25491396098515,0,0,2,2,2.0730919338285396,picking up passenger,3
7,15,50.58651802499172,0,0,2,2,2.6683959359934306,picking up passenger,3
7,16,50.58651802499172,0,0,0,0,0.0,parked,4
7,17,47.583635150090274,0,0,4,3,3.0028828749014433,picking up passenger,4
7,18,45.25332710314426,0,0,1,1,2.330308046946017,picking up passenger,4
7,19,36.612549595550874,0,0,4,3,8.640777507593388,picking up passenger,4
7,20,34.13757416417983,0,0,4,0,2.4749754313710457,picking up passenger,5
7,21,31.61164125313661,0,0,1,1,2.5259329110432187,picking up passenger,5
7,22,27.144498079973566,0,0,4,1,4.467143173163043,picking up passenger,5
7,23,22.587171171653665,0,0,4,2,4.557326908319901,picking up passenger,5
7,24,15.325320733262702,0,0,3,2,7.2618504383909634,picking up passenger,6
7,25,12.789488102955758,0,0,2,0,2.5358326303069427,picking up passenger,6
7,26,16.954803623726924,5,0,2,0,0.8346844792288312,charging,6
7,27,25.013952583943244,10,0,4,1,1.9408510397836798,charging,6
7,28,21.68786173840978,0,0,3,2,3.326090845533466,picking up passenger,7
7,29,27.22855169455144,10,0,2,1,4.459310043858338,charging,7
7,30,27.22855169455144,0,0,0,0,0.0,parked,7
7,31,21.277221202958458,0,0,3,1,5.9513304915929846,picking up passenger,7
7,32,17.87225425864429,0,0,2,1,3.4049669443141695,picking up passenger,8
7,33,20.889468255325514,5,0,1,1,1.9827860033187754,charging,8
7,34,24.38292979466161,5,0,2,1,1.5065384606639052,charging,8
7,35,19.48668539352377,0,0,3,1,4.896244401137837,picking up passenger,8
7,36,22.780140428101515,5,0,3,1,1.7065449654222573,charging,9
7,37,25.578356642246202,5,0,3,2,2.201783785855313,charging,9
7,38,21.93630401917865,0,0,4,0,3.6420526230675527,picking up passenger,9
7,39,26.93630401917865,5,0,0,0,0.0,charging,9
7,40,23.474327572066613,0,0,3,3,3.461976447112037,picking up passenger,10
7,41,16.648372869958585,0,0,3,2,6.825954702108029,picking up passenger,10
7,42,24.718517409456275,10,0,1,1,1.9298554605023104,charging,10
7,43,28.380395966408734,5,0,1,0,1.3381214430475408,charging,10
7,44,28.380395966408734,0,0,0,0,0.0,parked,11
7,45,27.914475134679655,0,0,1,0,0.46592083172908005,picking up passenger,11
7,46,23.805476911364412,0,0,4,0,4.1089982233152424,picking up passenger,11
7,47,28.805476911364412,5,0,0,0,0.0,charging,11
7,48,27.087593270117427,0,0,3,1,1.7178836412469853,picking up passenger,12
7,49,27.087593270117427,0,0,0,0,0.0,parked,12
7,50,27.087593270117427,0,0,0,0,0.0,parked,12
7,51,23.61378064574447,0,0,3,3,3.4738126243729557,picking up passenger,12
7,52,23.004420550732867,5,0,2,2,5.6093600950116045,charging,13
7,53,33.00442055073287,10,0,0,0,0.0,charging,13
7,54,28.92690424272422,0,0,2,1,4.077516308008646,picking up passenger,13
7,55,26.281574079398254,0,0,2,2,2.6453301633259656,picking up passenger,13
7,56,22.366238102842168,0,0,3,1,3.9153359765560882,picking up passenger,14
7,57,26.594410312990977,5,0,1,1,0.7718277898511923,charging,14
7,58,25.269144633432713,0,0,1,1,1.3252656795582622,picking up passenger,14
7,59,20.461872246103802,0,0,2,2,4.80727238732891,picking up passenger,14
7,60,20.689500519317576,5,0,2,2,4.772371726786225,charging,15
7,61,17.80306710745366,0,0,4,2,2.8864334118639148,picking up passenger,15
7,62,17.904371592323166,5,0,3,3,4.8986955151304965,charging,15
7,63,23.59322418682317,10,0,3,2,4.3111474054999945,charging,15
7,64,13.593224186823171,0,10,0,0,0.0,discharging,16
7,65,9.80704760135273,0,0,4,3,3.786176585470441,picking up passenger,16
7,66,9.090417620903558,0,0,1,0,0.7166299804491727,picking up passenger,16
7,67,4.392278713359389,0,0,3,3,4.69813890754417,picking up passenger,16
7,68,8.404601963944042,10,0,2,2,5.987676749415345,charging,17
7,69,7.060033926845998,5,0,3,2,6.344568037098044,charging,17
7,70,13.704875271048177,10,0,4,1,3.355158655797821,charging,17
7,71,17.290856271435764,5,0,3,1,1.4140189996124133,charging,17
7,72,22.621459265635316,10,0,2,2,4.669397005800448,charging,18
7,73,21.73648402930959,5,0,4,3,5.884975236325726,charging,18
7,74,24.79204755783316,5,0,2,0,1.9444364714764288,charging,18
7,75,34.21042078008266,10,0,1,1,0.5816267777505078,charging,18
7,76,31.00172143245001,0,0,3,3,3.208699347632647,picking up passenger,19
7,77,23.61251172091219,0,0,3,2,7.38920971153782,picking up passenger,19
7,78,23.014800938003933,0,0,1,0,0.5977107829082599,picking up passenger,19
7,79,19.557738847440426,0,0,2,1,3.4570620905635057,picking up passenger,19
7,80,24.564873730601626,10,0,3,1,4.992865116838802,charging,20
7,81,23.443989512276993,0,0,1,0,1.1208842183246333,picking up passenger,20
7,82,28.443989512276993,5,0,0,0,0.0,charging,20
7,83,28.443989512276993,0,0,0,0,0.0,parked,20
7,84,28.03993623082912,0,0,1,0,0.4040532814478711,picking up passenger,21
7,85,26.723417500605432,0,0,1,1,1.3165187302236867,picking up passenger,21
7,86,26.723417500605432,0,0,0,0,0.0,parked,21
7,87,24.298778388883523,0,0,4,3,2.424639111721909,picking up passenger,21
7,88,32.03626044003289,10,0,2,1,2.262517948850631,charging,22
7,89,29.56514374217745,0,0,3,0,2.4711166978554404,picking up passenger,22
7,90,25.39053929748826,0,0,4,0,4.174604444689192,picking up passenger,22
7,91,25.39053929748826,0,0,0,0,0.0,parked,22
7,92,23.06502631296009,0,0,3,1,2.32551298452817,picking up passenger,23
7,93,21.438127786048828,0,0,1,1,1.6268985269112628,picking up passenger,23
7,94,30.483447024537966,10,0,1,1,0.9546807615108603,charging,23
7,95,26.25247646570261,0,0,3,3,4.230970558835356,picking up passenger,23
7,96,20.512289054030138,0,0,2,2,5.740187411672473,picking up passenger,24
8,1,76.52885636106434,0,0,2,2,3.471143638935651,picking up passenger,0
8,2,75.24900573314969,0,0,3,1,1.279850627914654,picking up passenger,0
8,3,72.7636587042723,0,0,3,1,2.4853470288773862,picking up passenger,0
8,4,72.00039344385192,0,0,2,0,0.7632652604203883,picking up passenger,1
8,5,69.16540557609622,0,0,1,1,2.8349878677556974,picking up passenger,1
8,6,68.23635671420168,0,0,1,1,0.9290488618945367,picking up passenger,1
8,7,68.23635671420168,0,0,0,0,0.0,parked,1
8,8,68.23635671420168,0,0,0,0,0.0,parked,2
8,9,59.77768276839083,0,0,4,4,8.458673945810848,picking up passenger,2
8,10,59.77768276839083,0,0,0,0,0.0,parked,2
8,11,52.90333086824175,0,0,4,4,6.874351900149082,picking up passenger,2
8,12,49.805133925610825,0,0,3,3,3.0981969426309246,picking up passenger,3
8,13,38.227769651289776,0,0,4,4,11.577364274321052,picking up passenger,3
8,14,34.049763808845924,0,0,2,1,4.178005842443849,picking up passenger,3
8,15,31.871667268361016,0,0,1,1,2.17809654048491,picking up passenger,3
8,16,29.4191068234111,0,0,2,0,2.4525604449499183,picking up passenger,4
8,17,27.671315362747958,0,0,3,2,1.7477914606631406,picking up passenger,4
8,18,23.84785325624123,0,0,4,3,3.823462106506728,picking up passenger,4
8,19,28.84785325624123,5,0,0,0,0.0,charging,4
8,20,28.84785325624123,0,0,0,0,0.0,parked,5
8,21,24.331535922487575,0,0,3,2,4.516317333753656,picking up passenger,5
8,22,19.89733184957571,10,10,4,2,4.434204072911865,charging,5
8,23,17.308938324178563,0,0,3,3,2.588393525397149,picking up passenger,5
8,24,14.88273771792307,0,0,3,0,2.426200606255492,picking up passenger,6
8,25,15.675361231211632,5,0,3,0,4.207376486711438,charging,6
8,26,10.363163591339122,5,0,4,4,10.31219763987251,charging,6
8,27,7.024344306735825,0,0,3,1,3.338819284603297,picking up passenger,6
8,28,0.12064570323642165,0,0,3,2,6.903698603499404,picking up passenger,7
8,29,10.120645703236422,10,0,0,0,0.0,charging,7
8,30,17.641060471365712,10,0,1,1,2.4795852318707103,charging,7
8,31,23.13976310595209,10,0,4,1,4.501297365413624,charging,7
8,32,21.82782430573093,0,0,3,0,1.3119388002211596,picking up passenger,8
8,33,24.153839952341457,5,0,3,0,2.67398435338947,charging,8
8,34,20.62051233670597,0,0,3,0,3.5333276156354865,picking up passenger,8
8,35,27.619394983944133,10,0,4,0,3.00111735276184,charging,8
8,36,21.95836982592658,0,0,4,1,5.6610251580175515,picking up passenger,9
8,37,26.30417547752537,5,0,1,0,0.6541943484012116,charging,9
8,38,25.234511746474606,0,0,1,0,1.0696637310507628,picking up passenger,9
8,39,22.613741693893818,0,0,3,1,2.620770052580787,picking up passenger,9
8,40,21.847604165723816,5,0,2,2,5.766137528170002,charging,10
8,41,31.847604165723816,10,0,0,0,0.0,charging,10
8,42,31.847604165723816,0,0,0,0,0.0,parked,10
8,43,30.387174551075713,0,0,2,0,1.460429614648103,picking up passenger,10
8,44,24.824659140598648,0,0,4,0,5.562515410477063,picking up passenger,11
8,45,32.446576440161124,10,0,2,0,2.378082700437525,charging,11
8,46,28.193696891730923,0,0,4,4,4.2528795484302,picking up passenger,11
8,47,28.193696891730923,0,0,0,0,0.0,parked,11
8,48,23.198539690181835,0,0,4,3,4.995157201549087,picking up passenger,12
8,49,19.6392898326761,0,0,2,1,3.5592498575057383,picking up passenger,12
8,50,16.937946301211227,0,0,1,1,2.7013435314648726,picking up passenger,12
8,51,24.367903637682076,10,0,2,0,2.5700426635291485,charging,12
8,52,33.44919058713606,10,0,1,0,0.9187130505460138,charging,13
8,53,31.659105576705056,0,0,1,1,1.7900850104310022,picking up passenger,13
8,54,31.659105576705056,0,0,0,0,0.0,parked,13
8,55,28.90593265007202,0,0,3,2,2.7531729266330345,picking up passenger,13
8,56,26.78425639760821,0,0,1,1,2.121676252463809,picking up passenger,14
8,57,22.930299700511718,0,0,3,3,3.8539566970964945,picking up passenger,14
8,58,22.23321314380364,5,0,4,1,5.6970865567080775,charging,14
8,59,23.221596350781862,5,0,4,4,4.011616793021775,charging,14
8,60,20.384907004673124,0,0,4,1,2.836689346108736,picking up passenger,15
8,61,25.384907004673124,5,0,0,0,0.0,charging,15
8,62,24.133661022738654,0,0,1,0,1.2512459819344697,picking up passenger,15
8,63,32.33924418240774,10,0,2,0,1.7944168403309178,charging,15
8,64,26.894033487717017,0,0,3,1,5.445210694690721,picking up passenger,16
8,65,17.52239222920019,0,0,4,4,9.371641258516828,picking up passenger,16
8,66,13.711948698445376,0,0,3,1,3.8104435307548137,picking up passenger,16
8,67,12.127848342288901,0,0,2,2,1.5841003561564744,picking up passenger,16
8,68,11.238694734579704,0,0,1,0,0.8891536077091966,picking up passenger,17
8,69,20.17846397371397,10,0,1,1,1.060230760865734,charging,17
8,70,27.435327777015953,10,0,2,1,2.7431361966980163,charging,17
8,71,24.839911662273295,0,0,2,0,2.595416114742659,picking up passenger,17
8,72,24.189313649109646,0,0,1,0,0.6505980131636472,picking up passenger,18
8,73,26.019194258040883,5,0,2,2,3.1701193910687633,charging,18
8,74,25.683042239531716,0,0,1,0,0.3361520185091662,picking up passenger,18
8,75,24.515894705637553,0,0,1,0,1.1671475338941635,picking up passenger,18
8,76,22.668412628951742,5,0,3,3,6.847482076685812,charging,19
8,77,25.526680706904386,5,0,2,2,2.1417319220473554,charging,19
8,78,24.929317740078805,0,0,1,1,0.5973629668255804,picking up passenger,19
8,79,33.6448011848658,10,0,3,1,1.2845165552130107,charging,19
8,80,29.17614846079252,0,0,3,1,4.468652724073282,picking up passenger,20
8,81,27.503403062831538,0,0,2,0,1.672745397960979,picking up passenger,20
8,82,26.54676893457948,0,0,3,0,0.9566341282520606,picking up passenger,20
8,83,25.4971792005349,0,0,1,0,1.0495897340445781,picking up passenger,20
8,84,25.4971792005349,0,0,0,0,0.0,parked,21
8,85,24.274433242405998,0,0,3,1,1.2227459581289053,picking up passenger,21
8,86,27.376874631894932,5,0,2,1,1.897558610511066,charging,21
8,87,25.95234666612314,0,0,3,0,1.4245279657717922,picking up passenger,21
8,88,25.95234666612314,0,0,0,0,0.0,parked,22
8,89,25.95234666612314,0,0,0,0,0.0,parked,22
8,90,22.211099905459797,0,0,3,3,3.7412467606633433,picking up passenger,22
8,91,32.2110999054598,10,0,0,0,0.0,charging,22
8,92,31.148792660096376,0,0,3,1,1.0623072453634195,picking up passenger,23
8,93,31.148792660096376,0,0,0,0,0.0,parked,23
8,94,31.148792660096376,0,0,0,0,0.0,parked,23
8,95,28.81544505300526,0,0,3,1,2.333347607091118,picking up passenger,23
8,96,28.81544505300526,0,0,0,0,0.0,parked,24
9,1,80.0,0,0,0,0,0.0,parked,0
9,2,76.12081118940186,0,0,4,1,3.8791888105981354,picking up passenger,0
9,3,71.43913142585367,0,0,3,3,4.6816797635481855,picking up passenger,0
9,4,68.41355833813027,0,0,3,0,3.025573087723399,picking up passenger,1
9,5,64.01539923729118,0,0,2,1,4.39815910083909,picking up passenger,1
9,6,64.01539923729118,0,0,0,0,0.0,parked,1
9,7,62.0699406317013,0,0,2,1,1.9454586055898768,picking up passenger,1
9,8,62.0699406317013,0,0,0,0,0.0,parked,2
9,9,59.65598506448171,0,0,3,0,2.413955567219587,picking up passenger,2
9,10,58.48718530204731,0,0,4,0,1.1687997624344006,picking up passenger,2
9,11,57.232784772278436,0,0,1,0,1.2544005297688743,picking up passenger,2
9,12,57.232784772278436,0,0,0,0,0.0,parked,3
9,13,55.62794183348297,0,0,2,1,1.604842938795462,picking up passenger,3
9,14,54.197473245844,0,0,2,0,1.4304685876389687,picking up passenger,3
9,15,44.22908608305687,0,0,4,3,9.968387162787133,picking up passenger,3
9,16,44.22908608305687,0,0,0,0,0.0,parked,4
9,17,38.422534080430665,0,0,2,2,5.806552002626208,picking up passenger,4
9,18,38.422534080430665,0,0,0,0,0.0,parked,4
9,19,35.74608993734478,0,0,4,1,2.6764441430858863,picking up passenger,4
9,20,33.888328182379325,0,0,3,0,1.8577617549654555,picking up passenger,5
9,21,33.888328182379325,0,0,0,0,0.0,parked,5
9,22,32.06919636264619,0,0,2,0,1.8191318197331368,picking up passenger,5
9,23,23.72930624677365,0,0,4,2,8.339890115872539,picking up passenger,5
9,24,18.99091251838479,0,0,3,1,4.7383937283888615,picking up passenger,6
9,25,25.482077097759486,10,0,2,1,3.508835420625301,charging,6
9,26,23.043903538703383,0,0,1,1,2.4381735590561036,picking up passenger,6
